,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2947,0.633,0.803,2,-7.017,0,0.0307,0.451,0.193,0.117,0.744,100.98,audio_features,0GmIC9EnLlmKXkiQdujlGs,spotify:track:0GmIC9EnLlmKXkiQdujlGs,https://api.spotify.com/v1/tracks/0GmIC9EnLlmKXkiQdujlGs,https://api.spotify.com/v1/audio-analysis/0GmIC9EnLlmKXkiQdujlGs,213861,4
2948,0.563,0.615,5,-8.53,1,0.0708,0.261,0.0177,0.191,0.375,119.945,audio_features,3hFrBaq19Oo9YbjUoEJun9,spotify:track:3hFrBaq19Oo9YbjUoEJun9,https://api.spotify.com/v1/tracks/3hFrBaq19Oo9YbjUoEJun9,https://api.spotify.com/v1/audio-analysis/3hFrBaq19Oo9YbjUoEJun9,214750,4
2949,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
2950,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
2951,0.883,0.584,7,-2.102,0,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,audio_features,6t90Z9XkdsHD8xMxro6KRP,spotify:track:6t90Z9XkdsHD8xMxro6KRP,https://api.spotify.com/v1/tracks/6t90Z9XkdsHD8xMxro6KRP,https://api.spotify.com/v1/audio-analysis/6t90Z9XkdsHD8xMxro6KRP,161067,4
2952,0.619,0.806,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,audio_features,0UHB9METy4VCXNgkcGqHqS,spotify:track:0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/tracks/0UHB9METy4VCXNgkcGqHqS,https://api.spotify.com/v1/audio-analysis/0UHB9METy4VCXNgkcGqHqS,253080,4
2953,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4
2954,0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,audio_features,4mCf3vQf7z0Yseo0RxAi3V,spotify:track:4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/tracks/4mCf3vQf7z0Yseo0RxAi3V,https://api.spotify.com/v1/audio-analysis/4mCf3vQf7z0Yseo0RxAi3V,186467,3
2955,0.42,0.466,9,-5.298,1,0.0326,0.0546,0.00389,0.298,0.185,115.004,audio_features,3HQcsqRjRdruUjkbDSgmVF,spotify:track:3HQcsqRjRdruUjkbDSgmVF,https://api.spotify.com/v1/tracks/3HQcsqRjRdruUjkbDSgmVF,https://api.spotify.com/v1/audio-analysis/3HQcsqRjRdruUjkbDSgmVF,235587,4
2956,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,audio_features,4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3,191600,4
2957,0.509,0.38,7,-7.479,1,0.158,0.547,1.21e-06,0.36,0.249,127.88,audio_features,7eDYNlBwRMeFOZHOZ95dZ1,spotify:track:7eDYNlBwRMeFOZHOZ95dZ1,https://api.spotify.com/v1/tracks/7eDYNlBwRMeFOZHOZ95dZ1,https://api.spotify.com/v1/audio-analysis/7eDYNlBwRMeFOZHOZ95dZ1,133080,4
2958,0.44,0.803,8,-5.415,1,0.0443,0.199,0.00282,0.0591,0.501,151.777,audio_features,6RtzmszGXs32TRhv5zTKNM,spotify:track:6RtzmszGXs32TRhv5zTKNM,https://api.spotify.com/v1/tracks/6RtzmszGXs32TRhv5zTKNM,https://api.spotify.com/v1/audio-analysis/6RtzmszGXs32TRhv5zTKNM,397093,4
2959,0.53,0.391,10,-9.096,1,0.0286,0.751,6.97e-05,0.187,0.521,82.215,audio_features,7Jd5LgnSRQElW6FsTWVPzE,spotify:track:7Jd5LgnSRQElW6FsTWVPzE,https://api.spotify.com/v1/tracks/7Jd5LgnSRQElW6FsTWVPzE,https://api.spotify.com/v1/audio-analysis/7Jd5LgnSRQElW6FsTWVPzE,202507,4
2960,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,audio_features,5oO3drDxtziYU2H1X23ZIp,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3
2961,0.292,0.567,3,-4.191,1,0.0416,0.112,1.01e-06,0.119,0.392,153.199,audio_features,1KnJwhZU3DIBe54Q4HPpIl,spotify:track:1KnJwhZU3DIBe54Q4HPpIl,https://api.spotify.com/v1/tracks/1KnJwhZU3DIBe54Q4HPpIl,https://api.spotify.com/v1/audio-analysis/1KnJwhZU3DIBe54Q4HPpIl,120627,3
2962,0.494,0.17,10,-11.368,1,0.0337,0.895,0.0,0.139,0.145,80.098,audio_features,6D2tzc8kRnZb7P1lNwMBLH,spotify:track:6D2tzc8kRnZb7P1lNwMBLH,https://api.spotify.com/v1/tracks/6D2tzc8kRnZb7P1lNwMBLH,https://api.spotify.com/v1/audio-analysis/6D2tzc8kRnZb7P1lNwMBLH,223213,4
2963,0.763,0.721,1,-6.767,0,0.0986,0.0117,7.69e-06,0.0752,0.657,118.049,audio_features,4XTTwW06rMgud7yS1nySZf,spotify:track:4XTTwW06rMgud7yS1nySZf,https://api.spotify.com/v1/tracks/4XTTwW06rMgud7yS1nySZf,https://api.spotify.com/v1/audio-analysis/4XTTwW06rMgud7yS1nySZf,263880,4
2964,0.699,0.515,5,-9.497,1,0.0307,0.00381,0.804,0.109,0.332,124.707,audio_features,71coiXrc4ti5HqZAh80vOC,spotify:track:71coiXrc4ti5HqZAh80vOC,https://api.spotify.com/v1/tracks/71coiXrc4ti5HqZAh80vOC,https://api.spotify.com/v1/audio-analysis/71coiXrc4ti5HqZAh80vOC,387093,4
2965,0.637,0.785,6,-5.336,0,0.0299,0.00259,0.00288,0.0605,0.822,134.955,audio_features,2GUii4m32oAO1MAI2KdDHK,spotify:track:2GUii4m32oAO1MAI2KdDHK,https://api.spotify.com/v1/tracks/2GUii4m32oAO1MAI2KdDHK,https://api.spotify.com/v1/audio-analysis/2GUii4m32oAO1MAI2KdDHK,215707,4
2966,0.606,0.876,2,-3.815,1,0.147,0.00922,0.0,0.346,0.614,167.911,audio_features,2lbedOzKrTetD4h47iFcyk,spotify:track:2lbedOzKrTetD4h47iFcyk,https://api.spotify.com/v1/tracks/2lbedOzKrTetD4h47iFcyk,https://api.spotify.com/v1/audio-analysis/2lbedOzKrTetD4h47iFcyk,130067,4
2967,0.376,0.707,4,-8.003,0,0.104,0.22,0.76,0.111,0.0449,91.024,audio_features,52EIQpBMSXH7s7hj9oqvRF,spotify:track:52EIQpBMSXH7s7hj9oqvRF,https://api.spotify.com/v1/tracks/52EIQpBMSXH7s7hj9oqvRF,https://api.spotify.com/v1/audio-analysis/52EIQpBMSXH7s7hj9oqvRF,347053,4
2968,0.486,0.876,0,-4.289,1,0.0386,0.144,0.011,0.11,0.311,163.997,audio_features,7mzQsOqcqAcatWPA0De6ym,spotify:track:7mzQsOqcqAcatWPA0De6ym,https://api.spotify.com/v1/tracks/7mzQsOqcqAcatWPA0De6ym,https://api.spotify.com/v1/audio-analysis/7mzQsOqcqAcatWPA0De6ym,229009,4
2969,0.483,0.627,10,-9.644,1,0.0389,0.235,0.00752,0.249,0.125,143.875,audio_features,4LyFzcmDT5isY1dnfyIVeu,spotify:track:4LyFzcmDT5isY1dnfyIVeu,https://api.spotify.com/v1/tracks/4LyFzcmDT5isY1dnfyIVeu,https://api.spotify.com/v1/audio-analysis/4LyFzcmDT5isY1dnfyIVeu,209698,4
2970,0.326,0.574,8,-9.101,0,0.322,0.0171,0.000643,0.331,0.379,79.421,audio_features,1ZYh7sWLNwtzqNX19AZY5Q,spotify:track:1ZYh7sWLNwtzqNX19AZY5Q,https://api.spotify.com/v1/tracks/1ZYh7sWLNwtzqNX19AZY5Q,https://api.spotify.com/v1/audio-analysis/1ZYh7sWLNwtzqNX19AZY5Q,258320,3
2971,0.153,0.364,2,-11.453,0,0.0439,0.486,0.0795,0.143,0.139,84.672,audio_features,5vk2IwyJvPXt5FituUtR76,spotify:track:5vk2IwyJvPXt5FituUtR76,https://api.spotify.com/v1/tracks/5vk2IwyJvPXt5FituUtR76,https://api.spotify.com/v1/audio-analysis/5vk2IwyJvPXt5FituUtR76,273176,4
2972,0.473,0.453,6,-10.385,1,0.0497,0.763,1.3e-06,0.0943,0.696,86.772,audio_features,0PpZijLwoROXHsCgvBoNcf,spotify:track:0PpZijLwoROXHsCgvBoNcf,https://api.spotify.com/v1/tracks/0PpZijLwoROXHsCgvBoNcf,https://api.spotify.com/v1/audio-analysis/0PpZijLwoROXHsCgvBoNcf,203747,3
2973,0.26,0.929,0,-5.841,1,0.143,0.343,0.0356,0.139,0.358,81.971,audio_features,1LWW4PgKyEVOdWRl4JKM4Q,spotify:track:1LWW4PgKyEVOdWRl4JKM4Q,https://api.spotify.com/v1/tracks/1LWW4PgKyEVOdWRl4JKM4Q,https://api.spotify.com/v1/audio-analysis/1LWW4PgKyEVOdWRl4JKM4Q,225267,4
2974,0.741,0.714,5,-4.739,0,0.0476,0.0403,1.58e-05,0.127,0.799,118.036,audio_features,5ViT05yjdBQgPOwckL762B,spotify:track:5ViT05yjdBQgPOwckL762B,https://api.spotify.com/v1/tracks/5ViT05yjdBQgPOwckL762B,https://api.spotify.com/v1/audio-analysis/5ViT05yjdBQgPOwckL762B,216947,4
2975,0.601,0.821,11,-5.672,1,0.043,0.0662,0.0,0.111,0.617,111.032,audio_features,7s4dkWBVbUyMYKlDw9DiTC,spotify:track:7s4dkWBVbUyMYKlDw9DiTC,https://api.spotify.com/v1/tracks/7s4dkWBVbUyMYKlDw9DiTC,https://api.spotify.com/v1/audio-analysis/7s4dkWBVbUyMYKlDw9DiTC,224667,4
2976,0.385,0.927,1,-5.219,1,0.103,0.00173,0.00233,0.342,0.867,135.96,audio_features,15xNv1IPTf8fnIXkguH74p,spotify:track:15xNv1IPTf8fnIXkguH74p,https://api.spotify.com/v1/tracks/15xNv1IPTf8fnIXkguH74p,https://api.spotify.com/v1/audio-analysis/15xNv1IPTf8fnIXkguH74p,225547,4
2977,0.443,0.906,9,-5.088,1,0.0724,0.0034,0.00918,0.158,0.633,168.922,audio_features,60Cb8X0ARzviyHq4QZMoK5,spotify:track:60Cb8X0ARzviyHq4QZMoK5,https://api.spotify.com/v1/tracks/60Cb8X0ARzviyHq4QZMoK5,https://api.spotify.com/v1/audio-analysis/60Cb8X0ARzviyHq4QZMoK5,174405,4
2978,0.547,0.697,5,-5.999,1,0.079,0.0108,0.0,0.119,0.425,97.984,audio_features,6vuwpMl38xfscWpoxquFiW,spotify:track:6vuwpMl38xfscWpoxquFiW,https://api.spotify.com/v1/tracks/6vuwpMl38xfscWpoxquFiW,https://api.spotify.com/v1/audio-analysis/6vuwpMl38xfscWpoxquFiW,227907,4
2979,0.574,0.859,11,-5.419,0,0.0429,0.00986,0.000152,0.124,0.449,120.01,audio_features,4nEkguujK1XL3rUT3ZbMOM,spotify:track:4nEkguujK1XL3rUT3ZbMOM,https://api.spotify.com/v1/tracks/4nEkguujK1XL3rUT3ZbMOM,https://api.spotify.com/v1/audio-analysis/4nEkguujK1XL3rUT3ZbMOM,234041,4
2980,0.422,0.309,7,-13.495,1,0.0315,0.849,0.00374,0.136,0.443,84.615,audio_features,7izuSSo1u9ByGpFABvYJcq,spotify:track:7izuSSo1u9ByGpFABvYJcq,https://api.spotify.com/v1/tracks/7izuSSo1u9ByGpFABvYJcq,https://api.spotify.com/v1/audio-analysis/7izuSSo1u9ByGpFABvYJcq,181627,4
2981,0.537,0.859,0,-4.982,0,0.0489,0.191,1.79e-06,0.0767,0.504,95.067,audio_features,4avDDXt6sH215a5r4bBFZb,spotify:track:4avDDXt6sH215a5r4bBFZb,https://api.spotify.com/v1/tracks/4avDDXt6sH215a5r4bBFZb,https://api.spotify.com/v1/audio-analysis/4avDDXt6sH215a5r4bBFZb,210158,4
2982,0.689,0.952,0,-3.254,1,0.346,0.138,0.0,0.42,0.698,135.58,audio_features,5ivS4rLLSrGC4jM8I2dWzs,spotify:track:5ivS4rLLSrGC4jM8I2dWzs,https://api.spotify.com/v1/tracks/5ivS4rLLSrGC4jM8I2dWzs,https://api.spotify.com/v1/audio-analysis/5ivS4rLLSrGC4jM8I2dWzs,151099,4
2983,0.653,0.749,7,-5.208,1,0.0249,0.263,0.00105,0.418,0.563,109.997,audio_features,7yCdFM1GLDi31wFrgE1d1t,spotify:track:7yCdFM1GLDi31wFrgE1d1t,https://api.spotify.com/v1/tracks/7yCdFM1GLDi31wFrgE1d1t,https://api.spotify.com/v1/audio-analysis/7yCdFM1GLDi31wFrgE1d1t,163120,4
2984,0.335,0.251,2,-6.225,1,0.0317,0.924,0.0,0.111,0.0863,153.298,audio_features,3CV4lFELdziNM1OnHU8nwz,spotify:track:3CV4lFELdziNM1OnHU8nwz,https://api.spotify.com/v1/tracks/3CV4lFELdziNM1OnHU8nwz,https://api.spotify.com/v1/audio-analysis/3CV4lFELdziNM1OnHU8nwz,239362,3
2985,0.642,0.746,8,-6.191,1,0.0323,0.0393,0.128,0.0663,0.362,108.984,audio_features,0ZLMP1VMQQDt2646atCwds,spotify:track:0ZLMP1VMQQDt2646atCwds,https://api.spotify.com/v1/tracks/0ZLMP1VMQQDt2646atCwds,https://api.spotify.com/v1/audio-analysis/0ZLMP1VMQQDt2646atCwds,304827,4
2986,0.458,0.137,9,-15.291,0,0.0419,0.568,0.0,0.114,0.168,131.336,audio_features,3fpBOcwPGvYIiJDpOB14c3,spotify:track:3fpBOcwPGvYIiJDpOB14c3,https://api.spotify.com/v1/tracks/3fpBOcwPGvYIiJDpOB14c3,https://api.spotify.com/v1/audio-analysis/3fpBOcwPGvYIiJDpOB14c3,166080,5
2987,0.709,0.563,1,-9.172,0,0.029,0.0136,0.000667,0.101,0.545,100.987,audio_features,0PV0dhCMIhC7pF6sPv8MKT,spotify:track:0PV0dhCMIhC7pF6sPv8MKT,https://api.spotify.com/v1/tracks/0PV0dhCMIhC7pF6sPv8MKT,https://api.spotify.com/v1/audio-analysis/0PV0dhCMIhC7pF6sPv8MKT,239867,4
2988,0.719,0.651,1,-10.81,1,0.0497,0.0538,0.201,0.102,0.195,120.493,audio_features,6PLtDuzJeweLpgfwu1pnk1,spotify:track:6PLtDuzJeweLpgfwu1pnk1,https://api.spotify.com/v1/tracks/6PLtDuzJeweLpgfwu1pnk1,https://api.spotify.com/v1/audio-analysis/6PLtDuzJeweLpgfwu1pnk1,231827,4
2989,0.659,0.719,7,-6.668,1,0.0902,0.05,2.55e-06,0.129,0.355,187.97,audio_features,37hr304EeFefwdyxmS8YXh,spotify:track:37hr304EeFefwdyxmS8YXh,https://api.spotify.com/v1/tracks/37hr304EeFefwdyxmS8YXh,https://api.spotify.com/v1/audio-analysis/37hr304EeFefwdyxmS8YXh,153702,4
2990,0.486,0.854,0,-4.859,1,0.0569,0.0739,1.07e-05,0.358,0.469,123.942,audio_features,38tGRxFP5NkWbtOWsXbQ0L,spotify:track:38tGRxFP5NkWbtOWsXbQ0L,https://api.spotify.com/v1/tracks/38tGRxFP5NkWbtOWsXbQ0L,https://api.spotify.com/v1/audio-analysis/38tGRxFP5NkWbtOWsXbQ0L,208548,4
2991,0.51,0.44,0,-8.24,1,0.0258,0.209,3.65e-06,0.259,0.234,75.985,audio_features,79OBo9CVegPcHy4clRo62w,spotify:track:79OBo9CVegPcHy4clRo62w,https://api.spotify.com/v1/tracks/79OBo9CVegPcHy4clRo62w,https://api.spotify.com/v1/audio-analysis/79OBo9CVegPcHy4clRo62w,196730,4
2992,0.685,0.736,4,-3.578,0,0.0388,0.0968,0.222,0.0807,0.343,149.963,audio_features,19nduPc9nAYRcQkK4xRUrf,spotify:track:19nduPc9nAYRcQkK4xRUrf,https://api.spotify.com/v1/tracks/19nduPc9nAYRcQkK4xRUrf,https://api.spotify.com/v1/audio-analysis/19nduPc9nAYRcQkK4xRUrf,197700,4
2993,0.589,0.578,8,-5.626,0,0.0454,0.0232,0.0,0.0984,0.38,135.77,audio_features,5VgVIhrH8TblQ5QRw7ILkn,spotify:track:5VgVIhrH8TblQ5QRw7ILkn,https://api.spotify.com/v1/tracks/5VgVIhrH8TblQ5QRw7ILkn,https://api.spotify.com/v1/audio-analysis/5VgVIhrH8TblQ5QRw7ILkn,228976,4
2994,0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,audio_features,11y8GSP2ASv8S9n0FiiDva,spotify:track:11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/tracks/11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/audio-analysis/11y8GSP2ASv8S9n0FiiDva,250440,4
2995,0.939,0.675,0,-7.232,1,0.211,0.0915,0.0,0.0565,0.795,96.918,audio_features,0Pu71wxadDlB8fJXfjIjeJ,spotify:track:0Pu71wxadDlB8fJXfjIjeJ,https://api.spotify.com/v1/tracks/0Pu71wxadDlB8fJXfjIjeJ,https://api.spotify.com/v1/audio-analysis/0Pu71wxadDlB8fJXfjIjeJ,248573,4
2996,0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,audio_features,7Gpx2fNJiilvrf9Ss8qbit,spotify:track:7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/tracks/7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/audio-analysis/7Gpx2fNJiilvrf9Ss8qbit,159693,4
2997,0.817,0.888,1,-4.821,1,0.288,0.104,0.0,0.417,0.855,120.023,audio_features,1JOSD55tUYcs3kF4FV3xLQ,spotify:track:1JOSD55tUYcs3kF4FV3xLQ,https://api.spotify.com/v1/tracks/1JOSD55tUYcs3kF4FV3xLQ,https://api.spotify.com/v1/audio-analysis/1JOSD55tUYcs3kF4FV3xLQ,205577,4
2998,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,audio_features,1zzxoZVylsna2BQB65Ppcb,spotify:track:1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/tracks/1zzxoZVylsna2BQB65Ppcb,https://api.spotify.com/v1/audio-analysis/1zzxoZVylsna2BQB65Ppcb,217587,4
2999,0.522,0.833,1,-8.688,1,0.0401,0.0427,0.00454,0.605,0.558,137.127,audio_features,5lP2EYWk8LFUkM0grPWUFT,spotify:track:5lP2EYWk8LFUkM0grPWUFT,https://api.spotify.com/v1/tracks/5lP2EYWk8LFUkM0grPWUFT,https://api.spotify.com/v1/audio-analysis/5lP2EYWk8LFUkM0grPWUFT,302560,4
3000,0.71,0.852,0,-5.151,0,0.0293,0.146,0.0,0.0897,0.914,127.066,audio_features,5QQwIaqJYBxMH9xqGFzMfF,spotify:track:5QQwIaqJYBxMH9xqGFzMfF,https://api.spotify.com/v1/tracks/5QQwIaqJYBxMH9xqGFzMfF,https://api.spotify.com/v1/audio-analysis/5QQwIaqJYBxMH9xqGFzMfF,158453,4
3001,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,audio_features,62pSYErgGri97X9aIyBzHm,spotify:track:62pSYErgGri97X9aIyBzHm,https://api.spotify.com/v1/tracks/62pSYErgGri97X9aIyBzHm,https://api.spotify.com/v1/audio-analysis/62pSYErgGri97X9aIyBzHm,196640,4
3002,0.636,0.971,2,-4.304,1,0.0639,0.0086,4.8e-06,0.196,0.53,120.025,audio_features,7hpPwrcPE3Ah3qSiQYFUTE,spotify:track:7hpPwrcPE3Ah3qSiQYFUTE,https://api.spotify.com/v1/tracks/7hpPwrcPE3Ah3qSiQYFUTE,https://api.spotify.com/v1/audio-analysis/7hpPwrcPE3Ah3qSiQYFUTE,214727,4
3003,0.603,0.826,11,-5.072,1,0.0274,0.00755,5.54e-05,0.119,0.598,127.026,audio_features,5LT8hO0Z9Y1nlCJ7nfuSJi,spotify:track:5LT8hO0Z9Y1nlCJ7nfuSJi,https://api.spotify.com/v1/tracks/5LT8hO0Z9Y1nlCJ7nfuSJi,https://api.spotify.com/v1/audio-analysis/5LT8hO0Z9Y1nlCJ7nfuSJi,165076,4
3004,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,audio_features,11qh54D0PKkBwelpDxxiEU,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,193320,3
3005,0.547,0.43,2,-7.393,1,0.0667,0.848,0.613,0.0825,0.175,114.729,audio_features,4jVQBszyxsa0GeRSe5ToVC,spotify:track:4jVQBszyxsa0GeRSe5ToVC,https://api.spotify.com/v1/tracks/4jVQBszyxsa0GeRSe5ToVC,https://api.spotify.com/v1/audio-analysis/4jVQBszyxsa0GeRSe5ToVC,182467,4
3006,0.382,0.57,6,-5.261,0,0.044,0.218,0.194,0.316,0.188,100.754,audio_features,3DH42U4bDllHWK6tQc4OQF,spotify:track:3DH42U4bDllHWK6tQc4OQF,https://api.spotify.com/v1/tracks/3DH42U4bDllHWK6tQc4OQF,https://api.spotify.com/v1/audio-analysis/3DH42U4bDllHWK6tQc4OQF,243461,3
3007,0.381,0.768,6,-4.314,0,0.0526,0.0997,0.125,0.0954,0.51,154.213,audio_features,6CFJ419mkYr35Vs5D75LzV,spotify:track:6CFJ419mkYr35Vs5D75LzV,https://api.spotify.com/v1/tracks/6CFJ419mkYr35Vs5D75LzV,https://api.spotify.com/v1/audio-analysis/6CFJ419mkYr35Vs5D75LzV,201612,4
3008,0.544,0.744,2,-6.892,1,0.0334,0.000181,1.17e-06,0.114,0.206,127.98,audio_features,3bWLBVZz9Vur3OLy05SpfF,spotify:track:3bWLBVZz9Vur3OLy05SpfF,https://api.spotify.com/v1/tracks/3bWLBVZz9Vur3OLy05SpfF,https://api.spotify.com/v1/audio-analysis/3bWLBVZz9Vur3OLy05SpfF,213027,4
3009,0.647,0.92,5,-4.556,0,0.041,0.046,0.0058,0.357,0.242,125.997,audio_features,62hWYjPL57rbUd5rhvI3Of,spotify:track:62hWYjPL57rbUd5rhvI3Of,https://api.spotify.com/v1/tracks/62hWYjPL57rbUd5rhvI3Of,https://api.spotify.com/v1/audio-analysis/62hWYjPL57rbUd5rhvI3Of,443293,4
3010,0.595,0.576,5,-6.346,1,0.0316,0.0578,4.86e-06,0.111,0.472,142.865,audio_features,1ZWFt1f25IDDHsyx2rlcSV,spotify:track:1ZWFt1f25IDDHsyx2rlcSV,https://api.spotify.com/v1/tracks/1ZWFt1f25IDDHsyx2rlcSV,https://api.spotify.com/v1/audio-analysis/1ZWFt1f25IDDHsyx2rlcSV,216240,4
3011,0.586,0.91,2,-3.646,1,0.0507,0.00129,0.0,0.304,0.5,105.952,audio_features,5LMV8WGnIsiLYkCZfk6Ldq,spotify:track:5LMV8WGnIsiLYkCZfk6Ldq,https://api.spotify.com/v1/tracks/5LMV8WGnIsiLYkCZfk6Ldq,https://api.spotify.com/v1/audio-analysis/5LMV8WGnIsiLYkCZfk6Ldq,193349,4
3012,0.631,0.537,1,-6.896,1,0.0242,0.448,2.22e-06,0.0819,0.379,96.969,audio_features,7jdBp6gDHrCK0YVKuqrU8d,spotify:track:7jdBp6gDHrCK0YVKuqrU8d,https://api.spotify.com/v1/tracks/7jdBp6gDHrCK0YVKuqrU8d,https://api.spotify.com/v1/audio-analysis/7jdBp6gDHrCK0YVKuqrU8d,200947,4
3013,0.421,0.62,4,-6.001,1,0.0329,0.0763,0.0,0.108,0.181,140.084,audio_features,54RmvYDszjVDaANBKHeqyt,spotify:track:54RmvYDszjVDaANBKHeqyt,https://api.spotify.com/v1/tracks/54RmvYDszjVDaANBKHeqyt,https://api.spotify.com/v1/audio-analysis/54RmvYDszjVDaANBKHeqyt,257040,4
3014,0.607,0.783,0,-6.295,1,0.0272,0.0144,7.19e-06,0.176,0.42,94.995,audio_features,38O355TmeaSAqpDXkE84Iu,spotify:track:38O355TmeaSAqpDXkE84Iu,https://api.spotify.com/v1/tracks/38O355TmeaSAqpDXkE84Iu,https://api.spotify.com/v1/audio-analysis/38O355TmeaSAqpDXkE84Iu,207129,3
3015,0.683,0.913,5,-5.352,1,0.035,0.0102,5.19e-05,0.274,0.854,125.039,audio_features,7jbyvAZyXEuASkugCckjBR,spotify:track:7jbyvAZyXEuASkugCckjBR,https://api.spotify.com/v1/tracks/7jbyvAZyXEuASkugCckjBR,https://api.spotify.com/v1/audio-analysis/7jbyvAZyXEuASkugCckjBR,228120,4
3016,0.715,0.796,9,-6.784,0,0.0546,0.0695,0.00343,0.352,0.18,123.02,audio_features,5nQzA2S3IvhFyujvh4wCwP,spotify:track:5nQzA2S3IvhFyujvh4wCwP,https://api.spotify.com/v1/tracks/5nQzA2S3IvhFyujvh4wCwP,https://api.spotify.com/v1/audio-analysis/5nQzA2S3IvhFyujvh4wCwP,388085,4
3017,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,audio_features,06WnUZymWyJamDivTWqJZA,spotify:track:06WnUZymWyJamDivTWqJZA,https://api.spotify.com/v1/tracks/06WnUZymWyJamDivTWqJZA,https://api.spotify.com/v1/audio-analysis/06WnUZymWyJamDivTWqJZA,221895,4
3018,0.53,0.688,9,-7.482,0,0.169,0.0335,4.91e-05,0.0886,0.389,175.13,audio_features,7ImGFwpCuTLxsK9QvfMwcX,spotify:track:7ImGFwpCuTLxsK9QvfMwcX,https://api.spotify.com/v1/tracks/7ImGFwpCuTLxsK9QvfMwcX,https://api.spotify.com/v1/audio-analysis/7ImGFwpCuTLxsK9QvfMwcX,209377,4
3019,0.732,0.668,2,-6.978,0,0.126,0.143,0.207,0.176,0.598,140.004,audio_features,40H5MGB07FCEmrgHBlmLDU,spotify:track:40H5MGB07FCEmrgHBlmLDU,https://api.spotify.com/v1/tracks/40H5MGB07FCEmrgHBlmLDU,https://api.spotify.com/v1/audio-analysis/40H5MGB07FCEmrgHBlmLDU,254038,4
3020,0.654,0.886,5,-5.29,1,0.0416,0.00689,0.0,0.136,0.626,94.014,audio_features,3MvtKHf2NTqJOOrdBo9nLq,spotify:track:3MvtKHf2NTqJOOrdBo9nLq,https://api.spotify.com/v1/tracks/3MvtKHf2NTqJOOrdBo9nLq,https://api.spotify.com/v1/audio-analysis/3MvtKHf2NTqJOOrdBo9nLq,220973,4
